country_id,country_name,locality_id,market_id,market_name,commdity_id,commodity_name,currency_id,currency_name,market_type_id,market_type,measure_id,measure_name,month,year,price_paid,mp_commoditysource
254,Ukraine,0,1295,National Average,92,Eggs,93,UAH,15,Retail,81,10 pcs,11,2016,20.2133,Government
254,Ukraine,0,1295,National Average,92,Eggs,93,UAH,15,Retail,81,10 pcs,12,2016,20.6233,Government
254,Ukraine,0,1295,National Average,92,Eggs,93,UAH,15,Retail,81,10 pcs,1,2017,19.8767,Government
254,Ukraine,0,1295,National Average,92,Eggs,93,UAH,15,Retail,81,10 pcs,2,2017,14.91,Government
254,Ukraine,0,1295,National Average,92,Eggs,93,UAH,15,Retail,81,10 pcs,3,2017,13.8467,Government
254,Ukraine,0,1295,National Average,92,Eggs,93,UAH,15,Retail,81,10 pcs,4,2017,10.64,Government
254,Ukraine,0,1295,National Average,92,Eggs,93,UAH,15,Retail,81,10 pcs,5,2017,9.1967,Government
254,Ukraine,0,1295,National Average,92,Eggs,93,UAH,15,Retail,81,10 pcs,6,2017,12.67,Government
254,Ukraine,0,1295,National Average,97,Sugar,93,UAH,15,Retail,5,KG,3,2014,8.9033,Government
254,Ukraine,0,1295,National Average,97,Sugar,93,UAH,15,Retail,5,KG,4,2014,9.4667,Government
254,Ukraine,0,1295,National Average,97,Sugar,93,UAH,15,Retail,5,KG,5,2014,10.1467,Government
254,Ukraine,0,1295,National Average,97,Sugar,93,UAH,15,Retail,5,KG,6,2014,9.94,Government
254,Ukraine,0,1295,National Average,97,Sugar,93,UAH,15,Retail,5,KG,7,2014,10.0067,Government
254,Ukraine,0,1295,National Average,97,Sugar,93,UAH,15,Retail,5,KG,8,2014,9.9867,Government
254,Ukraine,0,1295,National Average,97,Sugar,93,UAH,15,Retail,5,KG,9,2014,9.9633,Government
254,Ukraine,0,1295,National Average,97,Sugar,93,UAH,15,Retail,5,KG,10,2014,8.8767,Government
254,Ukraine,0,1295,National Average,97,Sugar,93,UAH,15,Retail,5,KG,11,2014,8.1633,Government
254,Ukraine,0,1295,National Average,97,Sugar,93,UAH,15,Retail,5,KG,12,2014,8.0233,Government
254,Ukraine,0,1295,National Average,97,Sugar,93,UAH,15,Retail,5,KG,1,2015,8.7067,Government
254,Ukraine,0,1295,National Average,97,Sugar,93,UAH,15,Retail,5,KG,2,2015,10.48,Government
254,Ukraine,0,1295,National Average,97,Sugar,93,UAH,15,Retail,5,KG,3,2015,13.96,Government
254,Ukraine,0,1295,National Average,97,Sugar,93,UAH,15,Retail,5,KG,4,2015,11.4267,Government
254,Ukraine,0,1295,National Average,97,Sugar,93,UAH,15,Retail,5,KG,5,2015,11.0967,Government
254,Ukraine,0,1295,National Average,97,Sugar,93,UAH,15,Retail,5,KG,6,2015,11.0767,Government
254,Ukraine,0,1295,National Average,97,Sugar,93,UAH,15,Retail,5,KG,7,2015,11.73,Government
254,Ukraine,0,1295,National Average,97,Sugar,93,UAH,15,Retail,5,KG,8,2015,11.63,Government
254,Ukraine,0,1295,National Average,97,Sugar,93,UAH,15,Retail,5,KG,9,2015,11.9467,Government
254,Ukraine,0,1295,National Average,97,Sugar,93,UAH,15,Retail,5,KG,10,2015,14.3033,Government
254,Ukraine,0,1295,National Average,97,Sugar,93,UAH,15,Retail,5,KG,11,2015,15.23,Government
254,Ukraine,0,1295,National Average,97,Sugar,93,UAH,15,Retail,5,KG,12,2015,15.1233,Government
254,Ukraine,0,1295,National Average,97,Sugar,93,UAH,15,Retail,5,KG,1,2016,15.0833,Government
254,Ukraine,0,1295,National Average,97,Sugar,93,UAH,15,Retail,5,KG,2,2016,14.9267,Government
254,Ukraine,0,1295,National Average,97,Sugar,93,UAH,15,Retail,5,KG,3,2016,14.69,Government
254,Ukraine,0,1295,National Average,97,Sugar,93,UAH,15,Retail,5,KG,4,2016,14.1833,Government
254,Ukraine,0,1295,National Average,97,Sugar,93,UAH,15,Retail,5,KG,5,2016,13.85,Government
254,Ukraine,0,1295,National Average,97,Sugar,93,UAH,15,Retail,5,KG,6,2016,13.5633,Government
254,Ukraine,0,1295,National Average,97,Sugar,93,UAH,15,Retail,5,KG,7,2016,13.73,Government
254,Ukraine,0,1295,National Average,97,Sugar,93,UAH,15,Retail,5,KG,8,2016,13.68,Government
254,Ukraine,0,1295,National Average,97,Sugar,93,UAH,15,Retail,5,KG,9,2016,13.6567,Government
254,Ukraine,0,1295,National Average,97,Sugar,93,UAH,15,Retail,5,KG,10,2016,13.8867,Government
254,Ukraine,0,1295,National Average,97,Sugar,93,UAH,15,Retail,5,KG,11,2016,14.8033,Government
254,Ukraine,0,1295,National Average,97,Sugar,93,UAH,15,Retail,5,KG,12,2016,14.8367,Government
254,Ukraine,0,1295,National Average,97,Sugar,93,UAH,15,Retail,5,KG,1,2017,15.0367,Government
254,Ukraine,0,1295,National Average,97,Sugar,93,UAH,15,Retail,5,KG,2,2017,15.8667,Government
254,Ukraine,0,1295,National Average,97,Sugar,93,UAH,15,Retail,5,KG,3,2017,16.4133,Government
254,Ukraine,0,1295,National Average,97,Sugar,93,UAH,15,Retail,5,KG,4,2017,16.4733,Government
254,Ukraine,0,1295,National Average,97,Sugar,93,UAH,15,Retail,5,KG,5,2017,16.4967,Government
254,Ukraine,0,1295,National Average,97,Sugar,93,UAH,15,Retail,5,KG,6,2017,16.4,Government
254,Ukraine,0,1295,National Average,112,Pasta,93,UAH,15,Retail,5,KG,3,2014,5.3367,Government
254,Ukraine,0,1295,National Average,112,Pasta,93,UAH,15,Retail,5,KG,4,2014,5.6367,Government
254,Ukraine,0,1295,National Average,112,Pasta,93,UAH,15,Retail,5,KG,5,2014,6.0467,Government
254,Ukraine,0,1295,National Average,112,Pasta,93,UAH,15,Retail,5,KG,6,2014,6.3867,Government
254,Ukraine,0,1295,National Average,112,Pasta,93,UAH,15,Retail,5,KG,7,2014,6.4867,Government
254,Ukraine,0,1295,National Average,112,Pasta,93,UAH,15,Retail,5,KG,8,2014,6.4167,Government
254,Ukraine,0,1295,National Average,112,Pasta,93,UAH,15,Retail,5,KG,9,2014,6.38,Government
254,Ukraine,0,1295,National Average,112,Pasta,93,UAH,15,Retail,5,KG,10,2014,6.78,Government
254,Ukraine,0,1295,National Average,112,Pasta,93,UAH,15,Retail,5,KG,11,2014,6.8633,Government
254,Ukraine,0,1295,National Average,112,Pasta,93,UAH,15,Retail,5,KG,12,2014,6.96,Government
254,Ukraine,0,1295,National Average,112,Pasta,93,UAH,15,Retail,5,KG,1,2015,7.4733,Government
254,Ukraine,0,1295,National Average,112,Pasta,93,UAH,15,Retail,5,KG,2,2015,8.2967,Government
254,Ukraine,0,1295,National Average,112,Pasta,93,UAH,15,Retail,5,KG,3,2015,11.1467,Government
254,Ukraine,0,1295,National Average,112,Pasta,93,UAH,15,Retail,5,KG,4,2015,11.6133,Government
254,Ukraine,0,1295,National Average,112,Pasta,93,UAH,15,Retail,5,KG,5,2015,11.1667,Government
254,Ukraine,0,1295,National Average,112,Pasta,93,UAH,15,Retail,5,KG,6,2015,10.5467,Government
254,Ukraine,0,1295,National Average,112,Pasta,93,UAH,15,Retail,5,KG,7,2015,9.78,Government
254,Ukraine,0,1295,National Average,112,Pasta,93,UAH,15,Retail,5,KG,8,2015,9.6033,Government
254,Ukraine,0,1295,National Average,112,Pasta,93,UAH,15,Retail,5,KG,9,2015,9.31,Government
254,Ukraine,0,1295,National Average,112,Pasta,93,UAH,15,Retail,5,KG,10,2015,9.12,Government
254,Ukraine,0,1295,National Average,112,Pasta,93,UAH,15,Retail,5,KG,11,2015,9.3333,Government
254,Ukraine,0,1295,National Average,112,Pasta,93,UAH,15,Retail,5,KG,12,2015,9.7267,Government
254,Ukraine,0,1295,National Average,112,Pasta,93,UAH,15,Retail,5,KG,1,2016,9.8767,Government
254,Ukraine,0,1295,National Average,112,Pasta,93,UAH,15,Retail,5,KG,2,2016,9.8433,Government
254,Ukraine,0,1295,National Average,112,Pasta,93,UAH,15,Retail,5,KG,3,2016,9.8,Government
254,Ukraine,0,1295,National Average,112,Pasta,93,UAH,15,Retail,5,KG,4,2016,9.8033,Government
254,Ukraine,0,1295,National Average,112,Pasta,93,UAH,15,Retail,5,KG,5,2016,9.7167,Government
254,Ukraine,0,1295,National Average,112,Pasta,93,UAH,15,Retail,5,KG,6,2016,9.5433,Government
254,Ukraine,0,1295,National Average,112,Pasta,93,UAH,15,Retail,5,KG,7,2016,9.4333,Government
254,Ukraine,0,1295,National Average,112,Pasta,93,UAH,15,Retail,5,KG,8,2016,9.28,Government
254,Ukraine,0,1295,National Average,112,Pasta,93,UAH,15,Retail,5,KG,9,2016,9.31,Government
254,Ukraine,0,1295,National Average,112,Pasta,93,UAH,15,Retail,5,KG,10,2016,9.3367,Government
254,Ukraine,0,1295,National Average,112,Pasta,93,UAH,15,Retail,5,KG,11,2016,9.4033,Government
254,Ukraine,0,1295,National Average,112,Pasta,93,UAH,15,Retail,5,KG,12,2016,9.51,Government
254,Ukraine,0,1295,National Average,112,Pasta,93,UAH,15,Retail,5,KG,1,2017,9.71,Government
254,Ukraine,0,1295,National Average,112,Pasta,93,UAH,15,Retail,5,KG,2,2017,9.7667,Government
254,Ukraine,0,1295,National Average,112,Pasta,93,UAH,15,Retail,5,KG,3,2017,9.79,Government
254,Ukraine,0,1295,National Average,112,Pasta,93,UAH,15,Retail,5,KG,4,2017,9.8567,Government
254,Ukraine,0,1295,National Average,112,Pasta,93,UAH,15,Retail,5,KG,5,2017,9.8233,Government
254,Ukraine,0,1295,National Average,112,Pasta,93,UAH,15,Retail,5,KG,6,2017,9.76,Government
254,Ukraine,0,1295,National Average,125,"Meat (chicken, whole)",93,UAH,15,Retail,5,KG,3,2014,21.0267,Government
254,Ukraine,0,1295,National Average,125,"Meat (chicken, whole)",93,UAH,15,Retail,5,KG,4,2014,21.75,Government
254,Ukraine,0,1295,National Average,125,"Meat (chicken, whole)",93,UAH,15,Retail,5,KG,5,2014,23.7767,Government
254,Ukraine,0,1295,National Average,125,"Meat (chicken, whole)",93,UAH,15,Retail,5,KG,6,2014,25.98,Government
254,Ukraine,0,1295,National Average,125,"Meat (chicken, whole)",93,UAH,15,Retail,5,KG,7,2014,28.3533,Government
254,Ukraine,0,1295,National Average,125,"Meat (chicken, whole)",93,UAH,15,Retail,5,KG,8,2014,28.0433,Government
254,Ukraine,0,1295,National Average,125,"Meat (chicken, whole)",93,UAH,15,Retail,5,KG,9,2014,28.39,Government
254,Ukraine,0,1295,National Average,125,"Meat (chicken, whole)",93,UAH,15,Retail,5,KG,10,2014,30.5933,Government
254,Ukraine,0,1295,National Average,125,"Meat (chicken, whole)",93,UAH,15,Retail,5,KG,11,2014,30.6033,Government
254,Ukraine,0,1295,National Average,125,"Meat (chicken, whole)",93,UAH,15,Retail,5,KG,12,2014,30.34,Government
254,Ukraine,0,1295,National Average,125,"Meat (chicken, whole)",93,UAH,15,Retail,5,KG,1,2015,30.43,Government
254,Ukraine,0,1295,National Average,125,"Meat (chicken, whole)",93,UAH,15,Retail,5,KG,2,2015,30.17,Government
254,Ukraine,0,1295,National Average,125,"Meat (chicken, whole)",93,UAH,15,Retail,5,KG,3,2015,33.4167,Government
254,Ukraine,0,1295,National Average,125,"Meat (chicken, whole)",93,UAH,15,Retail,5,KG,4,2015,35.71,Government
254,Ukraine,0,1295,National Average,125,"Meat (chicken, whole)",93,UAH,15,Retail,5,KG,5,2015,35.99,Government
